Order_ID,Customer_ID,Product_Category,Purchase_Date,Return_Date,Revenue,Unit_Sold,Status
ORD-137867,CUST-3189,Electronics,2/13/2025,,1950,1,Shipped
ORD-143515,CUST-0761,Home & Garden,8/15/2024,9/2/2024,431,1,Returned
ORD-108719,CUST-7087,Toys,3/30/2026,,$164.00 ,2,Shipped
ORD-128825,CUST-0263,Sports,5/31/2025,,464,4,Shipped
ORD-124469,CUST-1512,Sports,10/10/2025,11/8/2025,24192 NTD,3,Returned
ORD-137321,CUST-7756,Sports,5/8/2025,,258,2,Pending
ORD-107202,CUST-2034,Clothing,3/29/2025,,270,2,Shipped
ORD-109283,CUST-6889,Home & Garden,4/22/2024,,404,4,Shipped
ORD-126821,CUST-0480,Clothing,4/12/2025,,134,1,Shipped
ORD-127374,CUST-5820,Toys,6/22/2024,,132,4,Shipped
ORD-122493,CUST-7553,Home & Garden,7/11/2025,,7328 NTD,1,Shipped
ORD-145638,CUST-5644,Home & Garden,12/14/2024,,870,2,Shipped
ORD-145880,CUST-4969,Clothing,5/25/2025,,444,4,Shipped
ORD-129340,CUST-5785,Sports,12/18/2024,,58,1,Shipped
ORD-146548,CUST-6958,Clothing,10/9/2024,,280,5,Shipped
ORD-110804,CUST-5102,Sports,6/22/2024,7/11/2024,584,4,Returned
ORD-120965,CUST-6396,Sports,12/8/2025,11/13/2025,21312 NTD,3,Returned
ORD-130033,CUST-4791,Home & Garden,9/14/2024,,960,5,Shipped
ORD-105223,CUST-0604,Electronics,11/25/2024,11/20/2024,6360,4,Returned
ORD-100660,CUST-6429,Electronics,5/13/2025,,3045,5,Shipped
ORD-133246,CUST-1637,Clothing,10/25/2025,,460,5,Shipped
ORD-105866,CUST-3050,Toys,5/12/2024,6/21/2024,146,2,Returned
ORD-100443,CUST-3113,Home & Garden,2/20/2025,,59776 NTD,4,Pending
ORD-122986,CUST-2492,Clothing,9/15/2024,,USD 138,2,Shipped
ORD-128881,CUST-0218,Clothing,4/2/2025,,186,3,Shipped
ORD-147088,CUST-1253,Electronics,11/19/2025,11/24/2025,3292,2,Returned
ORD-126528,CUST-2411,Electronics,11/16/2025,,574,2,Shipped
ORD-109648,CUST-3616,Home & Garden,4/24/2024,,819,3,Shipped
ORD-120951,CUST-0870,Toys,10/19/2024,,95,5,Pending
ORD-132375,CUST-2239,Sports,1/29/2025,,524,2,Shipped
ORD-126159,CUST-0081,Toys,3/11/2025,,78,1,Shipped
ORD-111712,CUST-2343,Sports,4/17/2025,,$321.00 ,3,Cancelled
ORD-127239,CUST-5100,Toys,1/9/2025,,360,4,Shipped
ORD-118354,CUST-3661,Home & Garden,1/13/2025,,364,4,Shipped
ORD-134102,CUST-0822,Home & Garden,6/1/2025,,464,1,Pending
ORD-121725,CUST-5115,Electronics,6/9/2024,,2868,3,Shipped
ORD-125925,CUST-6410,Electronics,2/20/2025,,3024,4,Shipped
ORD-141390,CUST-0815,Sports,10/19/2025,,568,2,Shipped
ORD-104773,CUST-1636,Home & Garden,3/21/2025,,930,5,Shipped
ORD-135205,CUST-3182,Electronics,6/17/2025,,1662,1,Shipped
ORD-127879,CUST-3633,Sports,5/5/2024,,335,5,Pending
ORD-105875,CUST-0672,Clothing,2/19/2025,,294,3,Shipped
ORD-117805,CUST-4539,Clothing,3/21/2026,,106,2,Pending
ORD-134224,CUST-4603,Home & Garden,1/7/2026,,1445,5,Shipped
ORD-107842,CUST-1938,Toys,10/8/2024,,152,4,Pending
ORD-115923,CUST-1808,Sports,8/26/2024,9/4/2024,135,3,Returned
ORD-128367,CUST-0211,Electronics,5/9/2025,,5788,4,Shipped
ORD-112084,CUST-2817,Electronics,3/15/2026,,1750,5,Shipped
ORD-120034,CUST-6727,Home & Garden,8/12/2025,,490,5,Shipped
ORD-114488,CUST-0602,Electronics,3/14/2026,,1716,2,Shipped
ORD-120819,CUST-0579,Home & Garden,6/14/2024,,15520 NTD,5,Shipped
ORD-137518,CUST-4792,Home & Garden,8/25/2024,9/6/2024,14720 NTD,2,Returned
ORD-144236,CUST-5539,Clothing,3/24/2026,,280,2,Shipped
ORD-115002,CUST-2207,Toys,5/6/2025,,11,1,Pending
ORD-136236,CUST-4656,Electronics,12/3/2024,,344,1,Shipped
ORD-121070,CUST-6317,Home & Garden,5/1/2024,6/8/2024,994,2,Returned
ORD-109524,CUST-0983,Clothing,11/16/2024,,735,5,Shipped
ORD-132756,CUST-5302,Sports,10/24/2025,,96,3,Shipped
ORD-112054,CUST-4967,Electronics,8/3/2024,,6072,4,Shipped
ORD-123594,CUST-4689,Sports,4/10/2026,,1104,4,Shipped
ORD-108038,CUST-2187,Clothing,11/21/2024,,USD 630,5,Shipped
ORD-146977,CUST-4065,Clothing,3/20/2025,,USD 154,2,Shipped
ORD-116400,CUST-2259,Toys,9/30/2024,,144,2,Shipped
ORD-145786,CUST-3265,Toys,5/4/2024,,4032 NTD,2,Shipped
ORD-134616,CUST-6841,Home & Garden,3/29/2025,,1383,3,Shipped
ORD-107625,CUST-1645,Sports,10/12/2025,,5952 NTD,1,Shipped
ORD-113662,CUST-6105,Toys,7/27/2025,,26,2,Shipped
ORD-137737,CUST-2414,Sports,12/21/2025,,300,4,Shipped
ORD-126542,CUST-0472,Electronics,8/18/2024,,846,3,Shipped
ORD-113268,CUST-3745,Electronics,12/4/2024,,1959,1,Shipped
ORD-118083,CUST-0696,Toys,12/26/2024,,335,5,Shipped
ORD-114119,CUST-4732,Clothing,4/8/2025,,156,2,Pending
ORD-142768,CUST-6820,Home & Garden,3/28/2026,,246,3,Shipped
ORD-104071,CUST-5160,Electronics,9/26/2025,,9735,5,Cancelled
ORD-116287,CUST-4449,Home & Garden,3/4/2025,,1413,3,Shipped
ORD-101119,CUST-1697,Electronics,1/13/2025,,"$5,118.00 ",3,Shipped
ORD-110075,CUST-7824,Home & Garden,7/20/2024,,210,1,Shipped
ORD-111374,CUST-4094,Sports,4/5/2025,,93,3,Shipped
ORD-132685,CUST-1351,Home & Garden,3/18/2026,,USD 1212,3,Shipped
ORD-146434,CUST-6459,Sports,6/16/2025,,71,1,Shipped
ORD-125350,CUST-0954,Electronics,9/29/2025,,957,1,Shipped
ORD-106716,CUST-3300,Toys,11/1/2025,,68,1,Shipped
ORD-134568,CUST-6197,Clothing,4/17/2024,,336,4,Shipped
ORD-101031,CUST-0725,Clothing,1/29/2025,,99,1,Shipped
ORD-122754,CUST-6681,Toys,12/24/2025,,48,2,Shipped
ORD-111762,CUST-2556,Electronics,9/29/2025,,936,4,Shipped
ORD-135897,CUST-4687,Electronics,5/13/2025,,5305,5,Shipped
ORD-114493,CUST-2413,Sports,11/25/2025,,1015,5,Shipped
ORD-125086,CUST-6244,Sports,3/4/2025,,700,4,Shipped
ORD-120396,CUST-0119,Electronics,9/29/2025,,5979,3,Shipped
ORD-104814,CUST-3599,Toys,4/18/2025,,260,5,Shipped
ORD-108995,CUST-6404,Sports,8/9/2024,,434,2,Shipped
ORD-119904,CUST-3556,Home & Garden,9/4/2025,,$898.00 ,2,Pending
ORD-121375,CUST-3858,Electronics,10/7/2024,11/11/2024,118656 NTD,4,Returned
ORD-130243,CUST-4053,Clothing,12/24/2025,,276,2,Shipped
ORD-147579,CUST-7716,Clothing,6/15/2024,,146,2,Shipped
ORD-101165,CUST-7472,Home & Garden,6/14/2025,,963,3,Pending
ORD-124811,CUST-7445,Home & Garden,5/7/2025,,1292,4,Shipped
ORD-121110,CUST-0186,Toys,1/20/2025,,2048 NTD,2,Shipped
ORD-103698,CUST-4457,Sports,2/21/2026,,1365,5,Pending
ORD-111439,CUST-7644,Electronics,6/3/2024,,1236,4,Shipped
ORD-104470,CUST-4234,Home & Garden,10/11/2025,,786,3,Shipped
ORD-109808,CUST-6581,Toys,6/12/2024,,27,1,Shipped
ORD-147768,CUST-3643,Electronics,7/10/2025,,5764,4,Shipped
ORD-106749,CUST-4058,Toys,12/1/2024,1/7/2025,228,3,Returned
ORD-121669,CUST-0021,Home & Garden,12/6/2024,,1314,3,Pending
ORD-117379,CUST-2670,Clothing,11/4/2024,,170,2,Shipped
ORD-136885,CUST-4147,Home & Garden,5/11/2024,,360,2,Cancelled
ORD-113357,CUST-3895,Clothing,7/18/2024,,79,1,Shipped
ORD-132405,CUST-0158,Electronics,9/26/2024,,3015,5,Shipped
ORD-142455,CUST-3460,Toys,11/29/2024,,98,2,Pending
ORD-146066,CUST-7430,Electronics,4/5/2026,,1763,1,Shipped
ORD-111539,CUST-1193,Toys,11/5/2025,,328,4,Shipped
ORD-102009,CUST-2244,Sports,3/13/2025,,$354.00 ,2,Shipped
ORD-103222,CUST-5303,Sports,12/7/2024,12/13/2024,USD 145,1,Returned
ORD-144997,CUST-6024,Sports,10/6/2025,,585,5,Shipped
ORD-118763,CUST-6298,Toys,10/25/2024,,220,5,Shipped
ORD-114166,CUST-0659,Electronics,1/11/2025,,244960 NTD,5,Cancelled
ORD-140684,CUST-5785,Sports,9/27/2025,,300,4,Shipped
ORD-125081,CUST-1345,Toys,10/3/2025,,80,4,Pending
ORD-101823,CUST-2635,Clothing,8/29/2025,,368,4,Shipped
ORD-144662,CUST-0763,Electronics,6/3/2024,8/1/2024,1935,5,Returned
ORD-106849,CUST-4917,Electronics,10/3/2025,,4020,5,Shipped
ORD-112636,CUST-7938,Electronics,10/27/2024,,5615,5,Shipped
ORD-137669,CUST-6419,Home & Garden,7/23/2024,,784,2,Shipped
ORD-106096,CUST-3018,Sports,7/30/2024,,1325,5,Shipped
ORD-139249,CUST-3915,Home & Garden,12/16/2024,,626,2,Shipped
ORD-110578,CUST-5307,Home & Garden,2/27/2025,,468,1,Shipped
ORD-131075,CUST-7162,Electronics,5/10/2024,7/1/2024,807,3,Returned
ORD-129113,CUST-0799,Sports,1/29/2026,2/11/2026,232,4,Returned
ORD-110193,CUST-0106,Electronics,9/3/2025,,5224,4,Pending
ORD-100315,CUST-7569,Toys,11/15/2024,,20,1,Pending
ORD-111450,CUST-1418,Sports,7/13/2025,,370,2,Shipped
ORD-130746,CUST-6515,Toys,6/19/2025,8/10/2025,120,5,Returned
ORD-129703,CUST-4278,Sports,5/29/2025,5/31/2025,USD 924,4,Returned
ORD-127659,CUST-3155,Electronics,10/22/2025,,6315,5,Shipped
ORD-123686,CUST-3841,Sports,3/1/2025,1/30/2025,783,3,Returned
ORD-128376,CUST-7237,Clothing,1/12/2026,,124,2,Shipped
ORD-103086,CUST-2735,Clothing,8/3/2025,,246,2,Cancelled
ORD-121447,CUST-5414,Toys,12/12/2025,,118,2,Pending
ORD-103752,CUST-1550,Home & Garden,12/3/2024,12/8/2024,462,3,Returned
ORD-105049,CUST-3308,Sports,12/30/2025,,244,4,Shipped
ORD-129187,CUST-2469,Clothing,7/27/2024,,120,3,Shipped
ORD-130709,CUST-2562,Clothing,6/29/2024,,150,5,Shipped
ORD-120147,CUST-1093,Toys,7/1/2024,8/6/2024,188,2,Returned
ORD-132250,CUST-4394,Home & Garden,11/6/2025,,786,3,Shipped
ORD-104970,CUST-7722,Home & Garden,10/10/2025,,1110,5,Shipped
ORD-130526,CUST-3141,Home & Garden,4/17/2025,,339,3,Shipped
ORD-118495,CUST-3875,Electronics,1/8/2026,,289,1,Shipped
ORD-138065,CUST-3288,Clothing,2/5/2025,,39,1,Shipped
ORD-141837,CUST-0149,Clothing,4/28/2025,,556,4,Shipped
ORD-132753,CUST-1269,Electronics,7/12/2025,,1093,1,Shipped
ORD-120074,CUST-1905,Home & Garden,4/14/2025,,1692,4,Shipped
ORD-126274,CUST-4822,Clothing,7/13/2024,,328,4,Shipped
ORD-113650,CUST-0135,Sports,12/31/2025,,354,3,Shipped
ORD-125534,CUST-6378,Toys,9/25/2024,,48,1,Shipped
ORD-117522,CUST-1068,Sports,6/12/2024,,320,5,Shipped
ORD-125481,CUST-5257,Home & Garden,1/12/2025,,1420,5,Shipped
ORD-130676,CUST-6655,Clothing,10/21/2024,,260,2,Pending
ORD-103772,CUST-0095,Sports,5/2/2025,,784,4,Pending
ORD-132390,CUST-4373,Clothing,2/14/2026,,11200 NTD,5,Shipped
ORD-105087,CUST-0616,Sports,5/18/2024,,196,1,Pending
ORD-117253,CUST-3449,Electronics,6/11/2025,,9135,5,Pending
ORD-104040,CUST-7312,Home & Garden,5/26/2024,,1785,5,Shipped
ORD-118387,CUST-7274,Clothing,2/11/2025,,396,3,Shipped
ORD-104247,CUST-4977,Sports,2/2/2025,2/23/2025,245,1,Returned
ORD-118628,CUST-6480,Clothing,4/18/2025,,92,4,Shipped
ORD-100880,CUST-5112,Toys,6/14/2024,,114,3,Shipped
ORD-123299,CUST-0909,Toys,5/15/2024,,$54.00 ,1,Shipped
ORD-129753,CUST-6565,Sports,2/9/2026,2/19/2026,480,2,Returned
ORD-130173,CUST-0016,Electronics,4/20/2025,,1090,2,Shipped
ORD-128560,CUST-3231,Clothing,3/29/2025,,387,3,Shipped
ORD-118864,CUST-4328,Electronics,1/3/2026,,USD 2316,4,Shipped
ORD-143344,CUST-0863,Home & Garden,8/28/2024,,715,5,Pending
ORD-134211,CUST-5589,Clothing,7/16/2025,8/28/2025,91,1,Returned
ORD-126084,CUST-2624,Home & Garden,4/8/2025,3/29/2025,30720 NTD,2,Returned
ORD-101942,CUST-4159,Clothing,12/20/2024,,568,4,Shipped
ORD-122226,CUST-5544,Toys,3/12/2026,,141,3,Shipped
ORD-144692,CUST-4049,Clothing,9/18/2025,,USD 127,1,Cancelled
ORD-143240,CUST-1560,Home & Garden,5/15/2025,,648,4,Cancelled
ORD-123860,CUST-2200,Home & Garden,4/30/2024,,22560 NTD,5,Shipped
ORD-114159,CUST-3043,Sports,6/17/2024,,456,4,Shipped
ORD-133876,CUST-0100,Electronics,9/2/2025,9/11/2025,3260,2,Returned
ORD-140446,CUST-1174,Clothing,4/2/2026,,516,4,Pending
ORD-123450,CUST-1258,Toys,4/15/2024,5/30/2024,475,5,Returned
ORD-106624,CUST-6717,Clothing,12/26/2024,,264,3,Shipped
ORD-138265,CUST-7552,Electronics,10/8/2025,,54400 NTD,5,Pending
ORD-126242,CUST-3777,Sports,10/4/2025,11/13/2025,542,2,Returned
ORD-147592,CUST-1827,Sports,2/4/2025,,121,1,Shipped
ORD-124156,CUST-2737,Sports,11/17/2024,,206,1,Shipped
ORD-132059,CUST-6407,Toys,3/20/2026,,136,4,Shipped
ORD-109332,CUST-2048,Sports,3/28/2026,,136,1,Shipped
ORD-143565,CUST-4131,Clothing,6/7/2024,6/12/2024,144,3,Returned
ORD-103494,CUST-3059,Electronics,9/14/2025,,7608,4,Shipped
ORD-104879,CUST-2483,Home & Garden,7/30/2024,,54912 NTD,4,Shipped
ORD-147063,CUST-2864,Toys,4/9/2025,,108,4,Shipped
ORD-100999,CUST-2560,Home & Garden,8/8/2025,9/20/2025,USD 450,5,Returned
ORD-137087,CUST-3668,Electronics,7/3/2024,,1530,3,Pending
ORD-136438,CUST-5587,Home & Garden,9/14/2024,9/25/2024,1492,4,Returned
ORD-134750,CUST-2902,Sports,2/25/2025,,480,4,Shipped
ORD-128617,CUST-1179,Sports,3/9/2025,,210,3,Shipped
ORD-137096,CUST-4913,Toys,4/13/2026,,75,1,Shipped
ORD-122811,CUST-4442,Home & Garden,12/22/2025,,153,1,Shipped
ORD-107143,CUST-0274,Sports,12/5/2024,,USD 670,5,Shipped
ORD-121559,CUST-2510,Toys,4/2/2025,,42,1,Shipped
ORD-109936,CUST-0476,Electronics,7/26/2024,7/12/2024,2674,2,Returned
ORD-104789,CUST-7547,Sports,6/24/2024,7/10/2024,39680 NTD,5,Returned
ORD-130511,CUST-2472,Toys,1/15/2025,,192,4,Shipped
ORD-131190,CUST-1357,Clothing,10/31/2025,,$62.00 ,1,Shipped
ORD-120084,CUST-7835,Electronics,7/27/2024,9/2/2024,1662,1,Returned
ORD-110824,CUST-3977,Home & Garden,9/3/2024,,30080 NTD,2,Shipped
ORD-100673,CUST-5009,Electronics,11/5/2024,12/22/2024,"$2,378.00 ",2,Returned
ORD-115595,CUST-6407,Electronics,7/11/2025,8/17/2025,109184 NTD,4,Returned
ORD-143049,CUST-6584,Sports,5/14/2025,,549,3,Shipped
ORD-121912,CUST-2478,Toys,1/16/2026,,160,2,Cancelled
ORD-111869,CUST-2954,Toys,6/12/2025,,77,1,Cancelled
ORD-134691,CUST-2801,Electronics,6/6/2025,,USD 2212,2,Shipped
ORD-111322,CUST-7718,Sports,12/14/2024,1/27/2025,4480 NTD,2,Returned
ORD-144212,CUST-1986,Clothing,12/14/2024,,484,4,Shipped
ORD-124615,CUST-4171,Clothing,6/11/2024,,183,3,Shipped
ORD-112006,CUST-3301,Clothing,10/25/2024,,112,4,Shipped
ORD-103940,CUST-7888,Toys,9/2/2024,,66,2,Shipped
ORD-104614,CUST-1485,Clothing,11/5/2025,,248,2,Shipped
ORD-136760,CUST-5568,Clothing,10/20/2025,,1984 NTD,1,Shipped
ORD-131459,CUST-7904,Clothing,3/31/2025,,525,5,Shipped
ORD-144953,CUST-2555,Electronics,9/6/2024,,4053,3,Shipped
ORD-104348,CUST-0190,Sports,6/18/2024,7/13/2024,271,1,Returned
ORD-139328,CUST-3332,Toys,4/24/2025,,80,4,Cancelled
ORD-129610,CUST-0194,Sports,3/11/2026,,639,3,Pending
ORD-122394,CUST-6444,Sports,4/11/2025,5/2/2025,996,4,Returned
ORD-103157,CUST-4912,Electronics,1/14/2026,,300,1,Shipped
ORD-129918,CUST-4471,Home & Garden,4/20/2025,,1384,4,Shipped
ORD-137224,CUST-0987,Toys,12/24/2025,,192,3,Cancelled
ORD-113479,CUST-3878,Toys,7/12/2025,,232,4,Pending
ORD-113872,CUST-4475,Sports,7/19/2025,,$680.00 ,5,Shipped
ORD-138556,CUST-4847,Toys,5/14/2024,,420,5,Shipped
ORD-125330,CUST-5950,Home & Garden,9/9/2024,10/16/2024,1955,5,Returned
ORD-144685,CUST-2467,Sports,2/12/2026,,126,1,Shipped
ORD-100986,CUST-7414,Toys,1/9/2025,,213,3,Shipped
ORD-137140,CUST-3391,Clothing,1/23/2026,,246,2,Shipped
ORD-135034,CUST-7201,Toys,9/2/2025,9/10/2025,160,2,Returned
ORD-123731,CUST-6888,Clothing,4/28/2024,,5824 NTD,2,Shipped
ORD-107531,CUST-5356,Sports,8/30/2025,,244,4,Shipped
ORD-144395,CUST-2798,Home & Garden,10/11/2025,,935,5,Shipped
ORD-132949,CUST-1082,Electronics,10/2/2025,,4840,5,Shipped
ORD-130878,CUST-6799,Home & Garden,2/14/2025,4/9/2025,704,4,Returned
ORD-129931,CUST-0847,Clothing,5/29/2024,,14336 NTD,4,Pending
ORD-123416,CUST-6595,Clothing,6/5/2024,,328,4,Shipped
ORD-106060,CUST-4326,Clothing,7/18/2025,,195,3,Pending
ORD-123680,CUST-3604,Home & Garden,6/23/2025,,476,4,Shipped
ORD-115941,CUST-4468,Sports,1/19/2026,1/21/2026,890,5,Returned
ORD-106949,CUST-1415,Sports,6/23/2024,8/18/2024,603,3,Returned
ORD-130096,CUST-7722,Toys,9/3/2025,,132,2,Shipped
ORD-141340,CUST-4159,Toys,1/6/2026,,252,3,Shipped
ORD-146709,CUST-3428,Sports,10/31/2025,,1144,4,Pending
ORD-133184,CUST-6188,Clothing,2/19/2025,,$196.00 ,2,Shipped
ORD-116581,CUST-3517,Clothing,7/7/2024,,$112.00 ,4,Shipped
ORD-101389,CUST-4802,Electronics,6/22/2024,,7670,5,Shipped
ORD-121351,CUST-0099,Electronics,11/25/2024,,228,1,Shipped
ORD-132224,CUST-4261,Clothing,8/4/2025,,79,1,Pending
ORD-134432,CUST-3032,Home & Garden,7/9/2025,8/12/2025,702,3,Returned
ORD-124455,CUST-1307,Electronics,10/6/2025,,3740,2,Shipped
ORD-140360,CUST-1751,Toys,12/19/2024,,150,3,Shipped
ORD-118578,CUST-1481,Home & Garden,12/15/2025,,245,1,Shipped
ORD-133452,CUST-7898,Sports,12/2/2025,,USD 117,3,Shipped
ORD-147853,CUST-4843,Clothing,11/24/2025,12/30/2025,113,1,Returned
ORD-100005,CUST-4828,Home & Garden,11/12/2024,10/17/2024,814,2,Returned
ORD-129183,CUST-7871,Clothing,10/3/2025,,356,4,Shipped
ORD-108231,CUST-1440,Home & Garden,11/27/2025,,1512,4,Shipped
ORD-105947,CUST-7900,Sports,8/25/2024,,155,1,Shipped
ORD-107823,CUST-0200,Home & Garden,9/29/2024,,11136 NTD,3,Shipped
ORD-119487,CUST-7115,Home & Garden,7/7/2025,,282,1,Shipped
ORD-115385,CUST-6398,Home & Garden,10/13/2025,,712,2,Shipped
ORD-141100,CUST-7137,Home & Garden,11/13/2024,12/3/2024,463,1,Returned
ORD-118184,CUST-4656,Sports,9/10/2024,,543,3,Shipped
ORD-127162,CUST-0963,Electronics,6/2/2025,,445,1,Shipped
ORD-111646,CUST-6019,Clothing,6/26/2024,,1152 NTD,1,Shipped
ORD-124391,CUST-4615,Clothing,2/27/2025,,84,1,Shipped
ORD-104851,CUST-1897,Electronics,7/25/2024,,8210,5,Shipped
ORD-147436,CUST-2765,Toys,2/5/2026,,490,5,Shipped
ORD-142207,CUST-2214,Electronics,8/11/2025,,469,1,Shipped
ORD-145341,CUST-1952,Sports,6/19/2024,6/30/2024,USD 264,1,Returned
ORD-128170,CUST-5732,Home & Garden,6/2/2025,,1965,5,Shipped
ORD-103420,CUST-2962,Home & Garden,3/23/2026,,459,1,Shipped
ORD-142591,CUST-2089,Home & Garden,6/16/2024,,8448 NTD,1,Cancelled
ORD-138735,CUST-6630,Home & Garden,5/14/2024,7/2/2024,1479,3,Returned
ORD-136720,CUST-2270,Sports,8/25/2024,,420,2,Shipped
ORD-129498,CUST-0613,Toys,3/13/2026,,124,4,Shipped
ORD-104363,CUST-7518,Sports,2/17/2025,3/3/2025,243,3,Returned
ORD-104029,CUST-1090,Home & Garden,9/2/2025,,489,3,Pending
ORD-103427,CUST-5421,Electronics,4/8/2026,,613,1,Shipped
ORD-120269,CUST-0162,Sports,4/7/2026,,172,4,Shipped
ORD-120058,CUST-3885,Home & Garden,1/26/2025,,2015,5,Shipped
ORD-111479,CUST-2298,Electronics,4/23/2024,,734,2,Shipped
ORD-147945,CUST-1315,Toys,5/26/2025,,USD 126,2,Shipped
ORD-129393,CUST-7464,Toys,4/2/2026,,265,5,Shipped
ORD-129047,CUST-6244,Sports,12/22/2024,,6784 NTD,2,Shipped
ORD-108565,CUST-0195,Clothing,6/12/2024,,82,2,Shipped
ORD-139507,CUST-3800,Clothing,5/20/2025,5/28/2025,USD 235,5,Returned
ORD-134211,CUST-5589,Clothing,7/16/2025,,91,1,Pending
ORD-125450,CUST-7785,Clothing,7/20/2024,,236,2,Shipped
ORD-134922,CUST-0411,Home & Garden,4/4/2025,,1089,3,Shipped
ORD-130478,CUST-1833,Toys,5/7/2025,6/5/2025,252,3,Returned
ORD-113520,CUST-1087,Clothing,4/8/2026,,280,2,Shipped
ORD-134008,CUST-4114,Home & Garden,11/28/2024,,USD 176,2,Shipped
ORD-121316,CUST-4949,Clothing,10/3/2025,,7040 NTD,4,Pending
ORD-142425,CUST-4538,Clothing,7/2/2025,,400,4,Shipped
ORD-120156,CUST-7331,Home & Garden,12/22/2025,,1004,4,Pending
ORD-147633,CUST-6889,Electronics,8/21/2025,8/31/2025,7485,5,Returned
ORD-114103,CUST-7033,Home & Garden,4/13/2025,,228,1,Pending
ORD-144232,CUST-3116,Electronics,6/9/2025,,5517,3,Cancelled
ORD-110724,CUST-2255,Clothing,1/4/2025,,96,2,Shipped
ORD-113155,CUST-5157,Toys,11/13/2025,,174,2,Shipped
ORD-113763,CUST-6448,Clothing,10/24/2024,,208,2,Shipped
ORD-142812,CUST-0747,Toys,10/12/2025,,$66.00 ,2,Shipped
ORD-130804,CUST-2673,Sports,3/4/2025,,880,5,Shipped
ORD-136261,CUST-7758,Electronics,3/23/2026,,2750,2,Shipped
ORD-121437,CUST-0800,Home & Garden,4/4/2025,4/28/2025,2455,5,Returned
ORD-125971,CUST-4439,Home & Garden,3/24/2026,,1254,3,Pending
ORD-132204,CUST-3543,Electronics,11/27/2025,,966,3,Shipped
ORD-107181,CUST-4621,Toys,6/4/2024,,100,4,Shipped
ORD-141281,CUST-6340,Sports,6/14/2025,,19200 NTD,4,Pending
ORD-128087,CUST-5243,Toys,4/18/2025,,11360 NTD,5,Shipped
ORD-113702,CUST-3855,Home & Garden,9/9/2024,,37760 NTD,5,Shipped
ORD-101004,CUST-3922,Sports,9/14/2025,10/7/2025,475,5,Returned
ORD-109059,CUST-5331,Home & Garden,12/9/2025,2/6/2026,181,1,Returned
ORD-144235,CUST-6478,Toys,9/7/2024,,$150.00 ,3,Shipped
ORD-125675,CUST-3461,Toys,3/25/2026,,178,2,Pending
ORD-145056,CUST-5281,Electronics,11/14/2025,,1524,4,Shipped
ORD-135144,CUST-5721,Toys,10/10/2024,,360,5,Shipped
ORD-138163,CUST-0736,Toys,12/1/2024,,384,4,Shipped
ORD-122477,CUST-0442,Toys,2/25/2026,,380,4,Pending
ORD-123007,CUST-0092,Toys,8/21/2024,10/15/2024,6080 NTD,5,Returned
ORD-145344,CUST-3782,Toys,1/18/2026,,6048 NTD,3,Pending
ORD-136128,CUST-4246,Sports,4/5/2026,5/6/2026,226,1,Returned
ORD-103069,CUST-7198,Electronics,1/25/2025,,798,3,Pending
ORD-113099,CUST-5599,Electronics,2/9/2025,,2632,4,Pending
ORD-137196,CUST-7368,Sports,7/4/2024,6/16/2024,$254.00 ,1,Returned
ORD-104108,CUST-5111,Toys,11/8/2025,,37,1,Shipped
ORD-141336,CUST-6097,Clothing,6/28/2024,8/19/2024,120,2,Returned
ORD-125223,CUST-7960,Home & Garden,3/28/2025,5/25/2025,160,1,Returned
ORD-135840,CUST-0930,Toys,4/25/2025,,4000 NTD,5,Shipped
ORD-129719,CUST-2406,Toys,2/2/2025,,180,3,Shipped
ORD-146953,CUST-4178,Sports,9/23/2025,,$548.00 ,2,Shipped
ORD-129828,CUST-6356,Toys,7/31/2024,,135,5,Shipped
ORD-117543,CUST-3446,Electronics,3/5/2026,,USD 4396,4,Shipped
ORD-124916,CUST-6603,Home & Garden,3/28/2026,,602,2,Shipped
ORD-104514,CUST-6024,Electronics,7/26/2024,,325,1,Shipped
ORD-119937,CUST-5320,Toys,12/3/2025,,500,5,Shipped
ORD-146525,CUST-1805,Toys,7/5/2025,,360,5,Shipped
ORD-124511,CUST-7546,Home & Garden,7/25/2025,,200,4,Shipped
ORD-127442,CUST-4591,Toys,8/20/2025,,20,2,Shipped
ORD-112002,CUST-6387,Home & Garden,7/7/2025,,524,2,Shipped
ORD-123354,CUST-7821,Home & Garden,10/7/2024,,1184,4,Cancelled
ORD-127293,CUST-4971,Home & Garden,9/29/2025,9/3/2025,2440,5,Returned
ORD-134204,CUST-1801,Home & Garden,8/27/2024,,$530.00 ,2,Shipped
ORD-112148,CUST-0801,Sports,3/5/2025,,1415,5,Shipped
ORD-115292,CUST-6142,Clothing,1/30/2025,,312,3,Cancelled
ORD-146880,CUST-7654,Sports,8/28/2025,9/29/2025,540,3,Returned
ORD-108691,CUST-6526,Toys,9/28/2024,,$235.00 ,5,Shipped
ORD-112654,CUST-6808,Home & Garden,2/22/2026,,39040 NTD,4,Shipped
ORD-131470,CUST-1709,Electronics,3/14/2025,,USD 1545,3,Shipped
ORD-102955,CUST-4995,Toys,2/23/2026,,92,1,Shipped
ORD-103004,CUST-5587,Electronics,8/23/2024,,5829,3,Shipped
ORD-115814,CUST-3773,Home & Garden,2/1/2025,,262,2,Shipped
ORD-106657,CUST-0915,Clothing,1/11/2026,,174,2,Shipped
ORD-112774,CUST-1489,Home & Garden,2/1/2026,,1032,4,Shipped
